Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target_encoded
1,1,1,9853,1,3,127,1,3,38,5,1,125.6,0,0,1,1,1,0,28,0,3,6,7,6,14.666666666666666,1,0,5,10,0,13,4,9.4,1.4,2.02,1
1,44,1,9085,1,12,133.1,1,37,37,3,7,126,1,0,0,1,0,0,21,0,0,8,3,5,12.933333333333332,1,3,5,5,6,12.545714285714286,4,9.4,-0.8,-0.92,2
1,7,2,9254,1,39,137,1,4,38,3,9,128.2,0,0,0,0,1,0,28,0,3,6,9,5,14.06,0,0,6,7,4,12.142857142857142,4,11.1,0.6,2.02,1
5,7,1,9556,1,39,131,1,3,19,1,3,123.4,1,0,0,0,0,0,20,0,3,3,3,4,12,3,2,7,0,4,14.428571428571429,0,12.7,1.4,-1.7,2
1,18,1,9556,0,1,140,1,3,39,6,9,128.3,1,0,0,0,1,0,23,0,5,6,0,7,13,3,2,8,19,7,14.428571428571429,0,11.1,-0.3,1.74,2
5,17,2,9991,1,1,150,1,19,39,6,7,125.1,1,0,1,1,0,1,23,0,5,3,6,6,12.714285714285714,1,3,2,6,7,12.142857142857142,0,15.5,1.4,-4.06,0
5,1,4,9500,1,1,127,1,19,37,8,7,126.1,1,0,0,0,0,0,23,0,5,8,12,3,12.333333333333334,0,2,2,2,6,15,4,12.4,1.4,0.32,0
1,39,4,9991,1,12,142,1,37,3,9,6,130,1,0,0,0,0,0,52,0,5,3,9,4,13.285714285714286,3,3,4,5,4,14.428571428571429,0,15.5,0.3,3.51,0
5,17,1,9254,0,3,123,1,4,39,5,4,126.9,1,0,1,0,1,1,24,0,5,3,13,1,12.333333333333334,1,3,7,10,2,12.571428571428571,0,7.6,1.4,2.02,2
5,39,2,9130,0,39,127,1,4,39,3,4,130,0,0,0,1,1,0,19,0,0,7,13,0,14.06,3,0,5,9,2,11.875,0,15.5,0.5,-0.92,1
1,7,2,9556,0,12,114,1,3,38,1,1,126.5,1,0,1,0,1,1,28,0,5,8,10,3,12.933333333333332,1,0,2,19,8,12.428571428571429,0,10.8,0.3,2.02,0
1,17,2,9254,1,3,130,1,3,38,8,1,129.9,0,0,1,0,0,0,20,0,3,8,10,4,0,1,2,8,11,2,11.75,0,15.5,2.6,3.51,0
1,1,2,9500,0,3,140,1,4,19,3,9,128,1,0,1,0,0,0,20,0,5,3,10,5,12.933333333333332,0,3,2,7,4,12.428571428571429,4,10.8,-0.3,3.51,1
5,39,2,9130,0,12,120,1,4,1,6,9,125.1,0,0,1,1,1,1,26,0,5,5,11,1,13.285714285714286,3,2,5,2,7,12.8,4,7.6,2.8,-4.06,2
1,39,4,9070,0,12,150,1,1,37,1,3,126.2,0,0,0,1,1,0,19,0,5,5,0,5,13.285714285714286,0,0,4,9,6,0,0,11.1,-0.3,-1.7,2
1,17,4,9991,0,1,131,1,1,38,5,3,123.4,0,0,1,0,0,0,19,0,5,7,17,3,12.333333333333334,1,3,7,8,2,11.75,0,8.9,2.8,0.32,2
1,17,1,9500,1,12,140,1,19,38,7,4,127.3,1,0,0,1,1,1,41,0,0,5,13,7,12.333333333333334,3,0,6,7,4,13,4,11.1,2.6,1.79,1
5,43,2,9070,0,12,140,1,19,3,2,9,127.2,0,0,1,1,1,1,27,0,3,7,6,0,13.6875,0,0,2,5,2,15,4,7.6,0.6,-1.7,2
1,39,1,8014,0,12,127,1,19,3,1,1,127.9,1,0,1,0,1,0,41,0,3,7,6,1,0,1,3,7,6,2,11,0,8.9,-0.3,3.51,1
5,1,1,9556,0,1,120,1,19,3,7,10,125,0,0,0,0,0,0,27,0,3,7,17,5,12.545714285714286,1,2,7,19,6,11,0,11.1,2.8,2.02,0
1,43,2,9670,1,12,127,1,19,19,2,5,130.3,1,0,1,0,1,1,52,0,5,3,13,5,13,1,0,2,11,4,14.428571428571429,4,9.4,-0.8,1.79,2
5,18,4,9070,0,12,142,1,4,3,3,1,128.4,1,0,1,1,1,0,52,0,3,3,6,6,14.428571428571429,1,2,2,7,8,15.622222222222222,4,15.5,0.3,0.32,2
1,44,2,9003,1,3,123,1,1,3,5,5,130.8,1,0,0,1,0,0,27,0,3,8,7,0,12.545714285714286,0,3,2,11,7,0,4,15.5,2.8,0.79,0
5,39,1,9991,1,1,133.1,1,1,38,5,7,127.8,0,0,0,0,0,1,27,0,0,7,11,5,12.333333333333334,3,0,8,11,0,11.875,4,8.9,0.3,3.51,2
5,7,2,9991,0,1,150,1,1,19,6,7,119,1,0,0,1,0,0,18,0,5,8,6,1,14.428571428571429,0,0,8,11,0,12.8,0,11.1,2.8,-3.12,1
1,7,4,9070,0,39,114,1,1,19,6,3,122.9,1,0,0,0,0,1,27,0,3,5,8,4,13.285714285714286,1,0,4,2,0,11.875,4,10.8,-0.8,1.74,2
5,43,4,9991,0,12,137,1,1,39,2,9,123.7,1,0,0,0,0,1,24,0,0,6,9,1,13,0,2,2,2,6,12.8,0,9.4,0.5,1.79,2
5,17,4,9085,0,39,114,1,4,37,2,1,127.6,1,0,0,0,0,1,52,0,3,5,3,7,12.333333333333334,1,2,4,11,0,13.716666666666669,4,8.9,2.6,-1.7,2
1,39,4,9556,0,3,140,1,19,39,1,5,128.3,0,0,0,1,0,1,52,0,3,5,11,4,13,1,3,5,2,2,12.5,4,8.9,1.4,1.79,2
5,1,1,9130,0,3,137,1,3,39,2,1,125.2,1,0,0,0,0,0,24,0,3,6,6,3,12.333333333333334,1,0,8,8,6,12.5,4,15.5,0.3,0.79,2
1,17,4,8014,1,1,140,1,19,39,1,6,125,1,0,0,1,1,1,24,0,5,7,13,1,12.714285714285714,3,2,7,11,0,11.875,0,16.2,-0.3,-0.92,1
5,18,2,9991,0,39,130,1,37,19,3,5,119.8,0,0,0,1,1,0,20,0,0,7,11,4,12.933333333333332,3,2,7,0,2,12.8,0,12.4,-0.8,1.79,0
5,1,1,8014,1,39,132,1,19,19,1,4,132.4,0,0,1,1,1,1,52,0,5,5,10,0,12,0,2,7,0,7,12.8,0,15.5,-0.8,3.51,0
5,44,2,8014,0,39,142,1,3,38,7,7,128.2,0,0,1,1,0,1,27,0,3,6,6,4,13.285714285714286,3,0,4,7,6,11,4,13.9,3.7,1.79,1
5,39,1,8014,1,3,120,1,37,1,9,3,126.8,1,0,1,0,1,1,28,0,3,5,0,6,12.333333333333334,0,2,6,2,6,15,4,9.4,-0.8,-0.92,2
5,43,1,9500,1,3,137,1,3,37,6,1,124.5,0,0,0,1,1,0,27,0,5,3,17,0,13.6875,1,0,7,5,2,11.75,4,13.9,3.7,0.32,1
5,39,1,9130,1,12,150,1,37,39,6,5,126.1,0,0,0,0,1,0,23,0,0,8,3,0,14.06,0,3,6,0,4,12.545714285714286,4,16.2,-0.8,-0.92,0
5,7,2,9003,0,39,137,1,3,39,8,10,131.3,1,0,1,0,1,0,27,0,0,6,7,7,13.6875,3,0,4,8,0,12.428571428571429,0,12.4,-0.3,0.79,1
1,17,4,9500,0,3,100,1,3,37,9,3,124.3,1,0,0,1,1,1,21,0,5,6,3,7,12.666666666666666,1,3,2,5,6,11,0,8.9,0.3,-3.12,1
1,7,2,9085,0,3,137,1,3,39,8,10,125.6,0,0,1,1,0,0,26,0,5,6,11,3,14.666666666666666,0,2,2,7,6,13.716666666666669,0,13.9,0.3,2.02,0
1,44,1,9556,0,1,140,1,1,3,5,6,124.3,0,0,0,1,0,0,41,0,0,3,6,1,12.333333333333334,3,2,4,19,6,13,0,13.9,3.7,3.51,0
1,43,4,9500,0,3,120,1,4,38,1,6,123.5,0,0,0,1,1,1,18,0,0,5,7,3,14.428571428571429,1,0,6,10,2,12.142857142857142,4,12.7,0.6,-0.92,2
1,1,2,9003,1,1,150,1,4,37,2,10,129.5,0,0,0,1,1,0,26,0,3,6,6,3,13.285714285714286,1,3,7,7,8,12.5,0,7.6,-0.8,-1.7,1
1,7,1,9130,0,39,140,1,19,39,9,3,126.9,1,0,1,0,0,1,26,0,5,6,0,3,13.285714285714286,3,3,8,2,0,12.142857142857142,4,8.9,0.3,2.02,1
1,43,1,9773,1,3,142,1,4,37,2,3,127.4,1,0,1,1,1,1,41,0,5,8,13,1,13.6875,0,0,2,9,8,12.5,4,16.2,-0.3,3.51,2
5,44,2,9773,1,39,140,1,1,19,9,1,122,0,0,1,1,1,1,18,0,0,5,3,3,13.6875,0,0,6,9,4,14.428571428571429,0,11.1,0.5,-3.12,0
1,7,2,9853,0,39,120,1,3,39,5,5,131.5,0,0,0,1,1,0,18,0,0,7,0,6,12.545714285714286,0,3,8,9,7,15.622222222222222,0,8.9,2.6,1.79,0
5,44,1,9003,1,3,123,1,37,39,5,9,125.5,0,0,0,1,1,0,23,0,0,7,11,5,14.428571428571429,0,0,6,8,2,12.5,4,12.4,-0.3,-1.7,2
5,7,2,9773,1,1,123,1,1,1,5,4,127.2,1,0,0,0,1,1,41,0,5,3,17,1,13.285714285714286,0,3,6,5,0,12.5,4,9.4,0.6,0.79,0
5,7,4,9853,1,3,142,1,4,37,7,6,126.1,0,0,0,0,0,1,28,0,3,7,7,5,14.06,0,0,2,5,2,11.875,0,12.4,1.4,0.32,1
5,1,4,9556,1,39,100,1,3,38,7,3,122.9,1,0,0,0,1,0,41,0,0,3,6,3,14.666666666666666,1,2,7,6,0,12.5,0,12.4,-0.3,3.51,1
1,39,2,9853,0,39,130,1,3,1,6,7,123,1,0,0,1,0,1,41,0,3,3,13,3,14.06,0,3,2,7,4,12.428571428571429,4,13.9,0.6,-0.92,2
5,44,1,9670,0,12,132,1,1,37,8,10,124.2,1,0,0,1,1,1,24,0,5,3,12,1,14.428571428571429,1,0,6,10,2,11,4,8.9,-0.8,0.32,2
5,18,4,9500,0,39,142,1,4,1,3,5,123.4,1,0,1,1,0,0,19,0,5,6,10,1,12.545714285714286,3,3,4,7,7,12.8,4,15.5,2.8,-4.06,1
1,1,4,9500,0,3,123,1,1,39,6,6,123.5,0,0,1,1,0,1,20,0,0,7,7,5,11.8,1,2,2,2,6,0,0,12.4,2.6,-4.06,2
1,44,4,9130,0,1,150,1,3,37,8,9,122.6,0,0,0,1,0,1,23,0,3,3,6,4,13.285714285714286,1,3,7,7,2,0,4,15.5,1.4,-0.92,2
1,44,4,9003,0,39,130,1,37,37,7,1,126.2,0,0,0,0,0,1,20,0,0,5,13,5,12.666666666666666,3,0,7,7,8,14.428571428571429,0,13.9,0.6,0.79,1
5,39,2,9500,0,1,140,1,37,38,8,3,126.7,1,0,0,1,0,0,41,0,5,8,7,0,14.428571428571429,1,0,4,11,6,12.428571428571429,0,10.8,-0.3,2.02,1
5,1,1,9991,0,12,147,1,4,19,3,10,124.9,1,0,0,1,1,0,27,0,3,6,6,3,14.06,0,0,6,7,4,0,4,12.7,-0.3,-4.06,0
1,44,4,9003,1,1,123,1,1,38,7,3,125.6,0,0,0,0,1,1,19,0,5,7,12,4,0,1,0,2,9,8,12.8,0,11.1,0.6,0.79,0
5,17,1,9085,1,3,123,1,3,1,6,4,130.3,1,0,0,0,0,1,27,0,3,5,9,1,12.666666666666666,3,3,6,5,6,12.428571428571429,0,15.5,0.6,1.74,2
5,18,2,9500,0,39,120,1,3,1,3,5,128.2,1,0,1,1,1,0,21,0,3,8,8,0,13.6875,3,3,6,0,0,15,4,16.2,-0.8,1.79,1
5,18,1,9991,0,3,142,1,37,38,1,3,127.6,1,0,1,0,0,0,21,0,0,6,7,1,12.545714285714286,1,2,6,2,0,15.622222222222222,4,8.9,0.5,-4.06,2
1,18,1,9003,1,39,132,1,37,1,6,6,125.3,0,0,0,1,0,1,52,0,5,5,8,1,13,0,3,6,2,8,14.428571428571429,4,16.2,-0.3,1.74,0
1,17,4,9254,1,39,130,1,19,38,8,4,128.1,0,0,0,0,0,0,41,0,3,8,8,4,12.333333333333334,3,2,5,10,2,13.716666666666669,4,12.7,-0.3,-0.92,2
1,43,1,9085,0,3,120,1,1,3,9,5,123.3,0,0,0,0,0,0,27,0,0,5,7,1,13.285714285714286,0,0,6,10,6,12.428571428571429,0,8.9,2.8,3.51,2
5,7,2,9085,1,39,150,1,1,19,2,3,125.4,0,0,0,1,1,1,26,0,3,8,9,6,12.333333333333334,0,2,8,10,8,12.5,0,12.7,-0.3,0.79,2
1,18,1,9670,0,39,131,1,19,1,1,9,129.3,1,0,0,1,0,0,23,0,0,6,8,1,14.666666666666666,1,0,6,8,2,11.875,4,11.1,3.7,-3.12,1
5,18,1,9070,1,39,130,1,19,1,2,9,129,1,0,0,1,0,0,23,0,0,5,6,3,13.6875,0,0,2,6,2,12.428571428571429,4,7.6,3.7,1.79,1
5,18,4,9070,0,12,150,1,37,3,8,5,132.2,0,0,1,0,0,0,28,0,3,7,17,0,11.8,3,3,7,7,7,13,4,8.9,2.6,-0.92,2
5,43,4,9070,1,39,140,1,19,3,9,10,125.1,0,0,0,0,0,1,23,0,3,5,11,7,13,3,3,6,5,6,12.545714285714286,4,12.7,0.3,0.32,2
5,7,2,9500,0,39,100,1,3,3,2,9,128.4,1,0,0,0,0,1,19,0,0,8,3,7,12,3,3,4,6,6,13.716666666666669,0,12.4,3.7,3.51,1
5,7,2,9254,1,39,123,1,4,38,3,9,127.6,0,0,0,1,0,1,20,0,5,3,3,7,13.285714285714286,3,0,5,7,8,11.75,4,12.4,1.4,1.74,0
1,7,1,9773,1,12,137,1,3,39,3,10,127.4,1,0,0,1,0,0,19,0,5,6,7,3,12.545714285714286,0,2,5,0,0,15.622222222222222,4,12.4,1.4,2.02,0
5,43,1,9991,1,3,150,1,3,3,6,4,124.4,1,0,1,1,0,0,52,0,0,6,9,4,14.06,1,3,7,9,6,0,0,7.6,0.3,-4.06,1
5,7,4,9853,0,1,137,1,3,37,3,9,126.6,1,0,0,1,0,0,18,0,3,3,9,0,12.545714285714286,3,0,4,19,6,13.716666666666669,4,12.4,3.7,3.51,2
1,43,1,9853,1,1,131,1,37,39,5,5,127.6,1,0,0,1,0,0,52,0,3,8,10,6,13.6875,1,2,5,9,0,12.545714285714286,0,10.8,-0.8,1.74,0
1,39,4,9556,0,3,140,1,1,3,6,7,121.4,0,0,0,1,0,1,20,0,3,7,7,5,12.714285714285714,3,2,2,0,7,15,4,12.4,0.5,3.51,2
5,1,1,9254,1,12,127,1,37,39,2,10,131.9,1,0,1,0,1,0,41,0,5,7,0,1,12.545714285714286,3,2,6,19,0,12.545714285714286,0,8.9,0.6,0.79,1
1,7,2,9500,0,12,114,1,37,37,5,7,127.3,0,0,0,0,1,0,21,0,5,3,7,7,12.545714285714286,1,2,5,11,0,15,0,15.5,2.6,-3.12,0
1,1,2,9003,1,1,137,1,37,37,6,6,126.4,1,0,0,0,0,1,27,0,0,3,12,4,14.666666666666666,3,2,4,2,6,15,0,7.6,2.8,1.79,1
5,18,4,9773,1,1,147,1,1,38,2,6,128.2,1,0,1,0,1,0,19,0,0,8,3,5,13.285714285714286,1,2,6,7,2,12.571428571428571,4,9.4,-0.3,2.02,2
5,17,1,9773,0,3,140,1,3,3,2,1,123.3,0,0,1,0,0,0,24,0,5,7,9,6,14.06,0,3,6,5,6,11.875,0,7.6,3.7,0.32,2
1,39,2,9254,1,1,132,1,4,1,8,5,125.1,0,0,1,1,1,0,24,0,5,6,12,1,12.545714285714286,3,3,7,0,8,12.545714285714286,4,12.7,2.6,-4.06,2
5,7,2,9085,0,3,150,1,4,39,8,6,123.4,1,0,0,1,0,0,52,0,0,8,8,3,0,3,2,5,11,2,12.545714285714286,4,16.2,0.5,2.02,1
5,18,2,9500,0,1,150,1,19,37,5,3,129.5,0,0,0,1,0,1,26,0,5,5,0,1,14.666666666666666,0,0,5,7,7,14.428571428571429,4,9.4,0.6,2.02,2
5,1,1,8014,1,3,120,1,4,19,1,5,126,1,0,0,0,1,0,41,0,5,6,3,7,13,1,0,6,6,4,11,0,13.9,0.5,-3.12,1
1,44,2,9556,1,1,120,1,19,39,2,3,127.1,0,0,0,0,0,1,20,0,3,7,17,3,13.285714285714286,0,2,7,8,7,14.428571428571429,4,11.1,0.6,3.51,2
5,18,4,9085,0,39,114,1,1,39,2,9,119.6,0,0,0,1,1,1,41,0,0,5,8,1,12.933333333333332,1,0,7,6,6,12.428571428571429,4,13.9,0.5,1.74,2
5,18,1,9773,1,39,123,1,37,1,9,4,128.2,0,0,1,0,0,0,28,0,3,3,17,7,13.285714285714286,0,3,8,2,7,0,4,10.8,2.6,0.32,0
1,18,4,9085,1,3,130,1,37,37,9,6,125.6,1,0,1,1,0,0,20,0,3,7,10,1,12.333333333333334,3,3,2,2,7,13.716666666666669,0,8.9,0.6,1.74,0
1,44,4,9670,1,12,114,1,1,38,5,1,126.3,0,0,1,0,1,0,21,0,0,6,10,5,12.666666666666666,1,0,5,8,4,11.75,0,15.5,2.8,1.79,1
1,7,1,9773,0,1,140,1,19,38,1,3,122.3,1,0,0,1,1,1,26,0,5,5,9,4,12,3,2,6,10,0,11.75,0,7.6,3.7,-0.92,1
5,39,2,9085,0,39,100,1,3,3,6,4,131,1,0,1,0,0,1,19,0,5,3,8,6,11.8,0,3,8,11,2,15,4,15.5,0.3,-1.7,1
5,17,4,9773,0,1,127,1,37,37,1,10,126.7,0,0,1,0,1,1,23,0,3,7,6,4,14.666666666666666,1,2,6,5,4,14.428571428571429,0,12.7,0.3,0.79,0
5,1,4,8014,1,12,130,1,1,19,8,5,124.6,0,0,1,1,1,1,52,0,0,5,3,4,13,0,3,7,0,6,12.571428571428571,0,15.5,0.3,1.74,1
1,7,2,9254,0,39,142,1,19,38,1,3,125.7,1,0,1,1,0,0,27,0,0,5,9,7,14.666666666666666,1,2,6,8,0,0,0,13.9,3.7,-3.12,1
5,44,2,9070,1,3,130,1,3,39,5,1,129.1,0,0,0,0,0,1,19,0,3,5,17,4,13.285714285714286,0,2,8,9,2,11.875,0,12.7,-0.3,0.32,1
1,17,4,9070,1,3,100,1,19,38,5,7,129.3,1,0,1,0,0,0,52,0,5,5,17,7,14.428571428571429,0,3,7,0,2,12.5,4,8.9,0.5,0.79,2
1,44,4,9254,1,1,142,1,1,38,3,7,127.4,1,0,0,0,0,0,52,0,0,8,7,1,12.545714285714286,3,2,7,11,0,15.622222222222222,4,9.4,0.3,0.79,0
5,7,2,9254,0,39,127,1,1,19,1,7,126.8,0,0,0,1,1,1,18,0,5,3,12,6,14.428571428571429,3,3,2,19,0,13.716666666666669,0,12.7,2.6,2.02,2
1,1,4,9070,1,12,123,1,3,19,3,4,127.3,1,0,1,0,1,1,41,0,3,5,3,7,12.545714285714286,0,2,7,9,0,0,0,10.8,0.3,-3.12,1
5,18,1,9003,0,39,130,1,1,37,1,7,128.5,1,0,0,0,0,1,19,0,0,8,6,0,14.06,0,3,6,7,8,15,4,12.7,0.3,-1.7,1
5,18,4,9254,1,12,137,1,19,19,9,4,126.8,0,0,1,1,1,0,28,0,3,7,8,6,13.6875,3,3,5,8,2,13.716666666666669,4,12.4,2.8,-0.92,0
5,44,4,9254,1,1,100,1,4,3,8,5,129.4,1,0,0,0,0,1,41,0,5,6,12,6,13.6875,0,0,8,6,4,12.8,4,12.7,0.3,-1.7,1
1,44,4,9070,1,3,133.1,1,37,19,6,10,127.6,1,0,0,0,1,0,24,0,0,6,3,4,14.666666666666666,0,3,6,8,4,11.875,4,13.9,2.6,3.51,1
5,18,2,9853,1,3,137,1,4,37,2,7,127.4,1,0,0,1,1,1,52,0,3,8,9,7,13.285714285714286,0,0,4,2,2,15,4,10.8,0.3,-0.92,2
1,17,1,9003,1,12,100,1,19,37,7,4,123.2,1,0,0,1,1,0,21,0,5,6,3,1,12.545714285714286,3,2,2,9,7,12.428571428571429,4,13.9,1.4,2.02,1
5,1,4,8014,0,12,132,1,19,19,7,7,125.9,1,0,0,1,0,0,41,0,0,7,9,3,13.6875,0,0,2,8,8,13.716666666666669,0,12.7,-0.8,-1.7,1
1,43,1,9991,1,3,140,1,4,19,2,3,124.3,0,0,1,0,0,1,21,0,0,5,8,1,12.545714285714286,1,0,7,0,6,12.5,0,8.9,-0.3,2.02,1
5,44,1,9556,0,3,133.1,1,37,39,1,10,128.1,1,0,0,0,1,0,18,0,3,8,3,1,13,0,3,6,10,0,11.875,4,15.5,0.3,0.32,0
5,43,2,9070,1,39,114,1,3,37,5,7,124.8,1,0,0,1,1,1,23,0,0,3,11,1,12.545714285714286,1,2,8,9,6,12.142857142857142,4,13.9,0.3,3.51,2
5,43,1,9556,1,12,114,1,3,19,2,10,121.8,0,0,1,1,1,1,41,0,5,6,9,7,12.666666666666666,1,2,6,0,6,12.545714285714286,0,7.6,0.3,-3.12,1
5,1,2,9670,0,12,142,1,1,3,9,7,124.2,0,0,0,1,0,1,21,0,0,5,11,3,11.8,0,3,5,8,2,12.545714285714286,4,16.2,1.4,-0.92,2
5,18,2,8014,1,12,147,1,37,19,3,6,124.7,0,0,1,1,0,0,21,0,0,3,17,3,12.545714285714286,3,3,7,7,8,12.545714285714286,4,8.9,-0.8,2.02,1
1,1,1,9085,0,3,114,1,1,3,7,3,128.7,1,0,1,0,0,1,28,0,3,5,10,0,14.666666666666666,3,3,6,11,2,11.875,4,10.8,-0.3,-0.92,0
5,18,4,9670,1,39,137,1,19,38,1,7,126.3,0,0,0,1,1,0,23,0,0,7,11,7,14.666666666666666,0,2,8,9,2,0,0,8.9,2.8,0.32,2
1,17,1,9085,0,1,114,1,37,39,3,5,129.6,0,0,0,0,0,0,23,0,0,5,8,4,12,0,2,7,2,8,12.428571428571429,0,15.5,0.3,3.51,1
5,39,1,8014,1,12,150,1,4,37,5,6,127.6,1,0,1,1,1,1,23,0,3,8,10,5,14.06,3,3,5,7,8,15.622222222222222,0,13.9,0.3,0.32,1
5,18,4,8014,1,39,150,1,1,19,9,10,129,0,0,0,0,0,1,52,0,5,7,8,4,12.545714285714286,1,3,6,6,4,0,0,7.6,-0.8,0.79,1
5,7,1,9085,1,3,133.1,1,37,38,9,10,126.3,0,0,0,1,0,0,28,0,3,6,10,4,12.714285714285714,0,0,7,2,7,12.8,4,12.4,0.3,-4.06,0
5,17,4,9991,0,12,150,1,37,38,3,3,125.1,1,0,1,1,0,1,26,0,3,6,8,5,13.6875,3,0,5,6,7,15,4,8.9,-0.3,-4.06,1
5,1,4,9773,1,3,130,1,19,3,3,10,123.6,0,0,0,1,1,1,19,0,3,7,12,6,0,3,0,6,0,7,12.5,4,15.5,3.7,-3.12,0
1,1,2,9003,1,39,123,1,19,3,7,7,125,0,0,0,1,1,0,28,0,0,8,11,3,0,3,3,7,8,2,12.545714285714286,4,12.7,3.7,1.74,2
5,17,1,8014,0,39,114,1,1,19,6,5,127.4,1,0,0,0,1,1,23,0,3,7,8,0,12.333333333333334,3,0,4,11,6,12.5,0,10.8,3.7,1.79,2
1,43,2,9500,1,39,150,1,37,39,9,7,124.5,1,0,1,1,1,1,18,0,5,6,11,3,12.545714285714286,0,3,8,8,8,12.545714285714286,4,13.9,0.3,1.79,0
1,1,1,9254,0,12,100,1,4,39,6,4,128.9,0,0,0,0,1,1,19,0,3,3,6,6,13,0,3,4,9,4,12.8,4,12.7,0.5,1.79,2
5,43,4,9670,0,12,150,1,1,37,7,1,126.5,1,0,0,1,0,1,28,0,3,5,17,7,0,3,2,6,9,4,12.142857142857142,0,15.5,2.8,-4.06,1
5,7,4,9130,1,39,127,1,3,38,3,10,129.2,0,0,0,1,0,0,23,0,5,3,6,1,14.06,0,2,8,19,4,13,0,8.9,-0.8,0.79,2
5,43,4,8014,1,39,137,1,3,19,5,4,124.7,0,0,1,1,0,0,27,0,3,7,11,4,13,3,2,2,10,4,14.428571428571429,0,10.8,0.3,0.32,2
1,18,1,9773,1,12,114,1,1,39,1,6,123.4,1,0,0,0,0,0,18,0,0,5,13,4,12.666666666666666,0,2,7,6,2,15,4,9.4,-0.8,2.02,1
5,18,4,9130,0,12,140,1,4,19,3,3,125.3,1,0,1,0,1,1,19,0,0,6,13,3,13.6875,3,0,5,2,7,12.428571428571429,0,10.8,3.7,-4.06,2
1,7,4,9085,0,39,131,1,3,37,5,9,128.6,1,0,0,0,1,1,24,0,0,5,12,4,14.666666666666666,0,0,4,19,4,0,4,7.6,3.7,-1.7,1
1,17,1,9003,1,1,133.1,1,3,1,7,5,123.7,0,0,0,1,1,1,26,0,0,7,6,4,14.06,1,3,4,8,4,12.571428571428571,0,16.2,1.4,1.74,2
1,1,2,9853,0,39,140,1,1,3,8,4,120.9,0,0,1,0,1,0,20,0,5,7,10,5,12.714285714285714,0,0,5,7,4,11,4,12.4,0.5,1.79,2
1,39,2,9991,1,39,132,1,4,1,3,4,124.5,1,0,0,0,0,0,21,0,5,6,6,5,11.8,1,3,8,2,6,11,0,15.5,-0.3,-4.06,0
1,39,2,9070,1,12,127,1,3,3,8,4,127.8,0,0,1,0,0,0,18,0,5,8,12,6,11.8,3,2,6,11,6,0,0,12.7,0.6,0.79,2
5,7,2,9556,1,12,123,1,19,19,3,6,126.4,0,0,1,1,1,0,26,0,5,7,11,7,13.285714285714286,0,2,7,7,2,13,0,12.7,0.3,2.02,0
1,17,2,9070,1,12,140,1,37,39,9,1,127.9,0,0,0,0,1,0,19,0,5,5,9,3,14.666666666666666,0,3,4,10,6,15.622222222222222,4,12.4,3.7,1.74,1
5,44,1,9556,1,3,131,1,4,39,8,1,123.4,0,0,0,1,1,1,28,0,5,3,13,7,12.666666666666666,0,3,6,0,0,15,0,13.9,1.4,-3.12,1
1,44,1,8014,0,1,120,1,37,39,3,4,125.7,1,0,0,1,0,1,21,0,5,5,3,5,0,0,3,4,7,6,15.622222222222222,4,10.8,3.7,-3.12,2
5,44,1,9070,0,39,150,1,3,39,2,7,127.6,0,0,0,0,1,0,26,0,5,6,3,4,0,1,2,7,11,0,11,0,9.4,1.4,0.32,2
5,1,4,9991,0,1,137,1,1,37,8,7,125.6,0,0,1,0,1,0,27,0,3,3,13,4,13,0,0,7,11,4,15.622222222222222,4,12.4,0.6,-0.92,1
1,17,4,9130,1,1,137,1,19,3,8,3,119.8,1,0,1,0,0,1,26,0,3,5,10,6,13.6875,0,0,4,0,7,12.428571428571429,4,8.9,2.8,-1.7,0
1,43,2,9853,1,12,127,1,1,39,3,3,125.6,1,0,1,1,1,1,26,0,5,3,9,7,14.666666666666666,1,2,2,10,0,13.716666666666669,4,13.9,3.7,0.32,2
5,39,2,9003,1,1,133.1,1,19,39,5,5,126.6,0,0,1,0,0,1,41,0,0,8,7,1,12.666666666666666,3,3,2,8,4,12.142857142857142,4,16.2,2.6,2.02,2
1,44,2,9085,1,3,131,1,4,19,9,1,124,1,0,1,0,0,0,52,0,3,7,12,6,14.06,1,0,8,19,8,14.428571428571429,0,13.9,-0.3,2.02,2
5,7,1,9853,0,39,123,1,19,39,2,5,127.3,0,0,0,0,0,0,26,0,5,8,17,5,13.6875,3,0,4,10,0,11,4,16.2,0.6,-4.06,1
1,43,2,9991,0,3,132,1,19,3,1,9,127,0,0,0,1,0,0,20,0,5,7,9,6,12.933333333333332,3,3,4,10,6,0,0,16.2,2.8,1.79,2
1,18,1,9500,0,1,100,1,19,3,1,10,127.1,1,0,1,1,1,1,28,0,5,5,7,6,12.545714285714286,3,2,7,9,7,11.875,0,16.2,-0.3,3.51,0
